id,sku,name,inventory,date_created,weight,height,width,depth,visible,featured,availability,date_modified,date_last_imported,num_sold,num_viewed,upc,bin_picking_num,search_keywords,meta_keywords,description,meta_description,page_title,retail_price,sale_price,calculated_price,inventory_warning_level,inventory_tracking,keyword_filter,sort_order,related_products,rating_total,rating_count,created_at,producer_id,product_type_id,warehouse_id,product_size_id,name_no_ws,name_no_winery,name_no_vintage,name_no_winery_no_vintage,portfolio_name,current,display,retail_ws,blend_type,vintage,order_1,order_2,combined_order,portfolio_region,case_size,price_id,organic_cert,organic_pract,organic_min,vegan,vegetarian,bio_cert,bio_pract,filtration,fining,so2,producer_country_id,producer_region_id,product_sub_type_id,product_package_type_id,product_no_vintage_id,product_no_ws_id
1332,0,Paco García Crianza Tempranillo 2010 WS,3,18/6/13 12:08,1.4,30,10,NULL,1,1,disabled,2017-01-12,2015-06-30,1051,0,0,0,0,"Paco Garcia, Tempranillo, Paco Garcia Crianza Tempranillo 2010, Spain, Rioja Alta, Wine","Grape Variety: 90% Tempranillo, 10% Garnacha Tasting Notes:Â Clean and bright, deep red colour. Lively aromas of ripe fruit, figs and cherry. Slight hints of mint and fine toast from the high ?Â—quality oak, with predominant aromas of caramel and coffee. It is velvety and balanced in the mouth, with very good acidity and nuances of dairy, floral (violet) ?Â—and fruit (blackberry, coconut) flavours. Long and persistent finish. Modern, fruity, with the touch of oak just to give it roundness and volume on the palate. This is a wine designed for all to delight in and enjoy. Accompanies both white and red meats (beef, lamb, sirloin) perfectly, as well as all kinds of pasta, stews and cheeses. Â  Alcohol: 14.1% vol. Volume: 750 ml Residual sugars: 1.6 gr/litre Standard Drinks: 8.3 Peak drinking: 5 years Best Served: 16Â°C Ageing: 12 months in two-year-old 100% bordelaise French oak Â  Vineyard: Las Canteras and El Justillo (own vineyards), La Rioja - Spain Age of the Vineyard: Las Canteras planted in 1986 and El Justillo planted in 1998 Time of Harvest: October 2008 Altitude: 470 metres above sea level Harvest Method: Manual harvest. Winemaking: An accurate selection of the grapes is followed by a maceration pre-fermentation for 48 hours at 17Â°C. To reach that temperature they use natural spring water taken directly from their land.Â This pre-maceration is done to preserve the fruit and primary aromas of the grape; it also results in a richer colour in the future wine.Â After this process, the alcoholic fermentation takes place at 26ÂºC. The wine macerates in the warehouse for 5 days.Â After the maceration is completed, the wine undergoes a second (malolactic) fermentation. The wine undergoes micro-oxygenation for 3 weeks in order to create a wine that is special and unique with a different taste, special amplitude in the mouth, increasing the different levels of aromas and giving the wine consistent body. The wine is then aged for 12 months in two-year-old 100% bordelaise French oak.Â  Winemaker: Juan Bautista Garcia Â ",0,Untapped Fine Wines - Paco Garcia Crianza Tempranillo 2010,0,0,22.32,0,simple,0,0,-1,0,0,2016-07-07,57,4,2,4,Paco García Crianza Tempranillo 2010,Crianza Tempranillo 2010,Paco García Crianza Tempranillo,Crianza Tempranillo,2010 Crianza Tempranillo,1,1,WS,NULL,2010,2,4,2.4,"SPA, Rioja Alta",6,pID-S069,0,0,0,0,0,0,0,0,0,0,3,39,48,1,564,971
1333,NULL,Neo Primer Motivo Rueda Verdejo 2012,0,18/6/13 12:10,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,7,0,0,0,0,"Neo, Verdejo, Neo Primer Motivo Verdejo 2012, Spain, Ribera Del Duero, Wine",0,0,Untapped Fine Wines - Neo Primer Motivo Verdejo 2012,0,0,25.45,0,simple,0,0,-1,0,0,2016-07-07,51,2,2,4,Neo Primer Motivo Rueda Verdejo 2012,Primer Motivo Rueda Verdejo 2012,Neo Primer Motivo Rueda Verdejo,Primer Motivo Rueda Verdejo,2012 Primer Motivo Rueda Verdejo,0,0,R,NULL,2012,1,2,1.2,"SPA, Rueda",6,pID-S118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,43,52,1,527,894
1334,NULL,Neo Primer Motivo Rueda Verdejo 2012 WS,0,18/6/13 12:11,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,491,0,0,0,0,"Neo, Verdejo, Neo Primer Motivo Verdejo 2012, Spain, Ribera Del Duero, Wine",0,0,Untapped Fine Wines - Neo Primer Motivo Verdejo 2012,0,0,13.02,0,simple,0,0,-1,0,0,2016-07-07,51,2,2,4,Neo Primer Motivo Rueda Verdejo 2012,Primer Motivo Rueda Verdejo 2012,Neo Primer Motivo Rueda Verdejo,Primer Motivo Rueda Verdejo,2012 Primer Motivo Rueda Verdejo,0,0,WS,NULL,2012,1,2,1.2,"SPA, Rueda",6,pID-S118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,43,52,1,527,894
1336,NULL,Solar de Samaniego Reserva Tempranillo 2005 WS,0,18/6/13 12:18,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,126,0,0,0,0,"Solar de Samaniego, Tempranillo, Solar de Samaniego Reserva Tempranillo 2005, Spain, Rioja Alavesa, Wine","Grape Variety: 92% Tempranillo, 8% Graciano Tasting Notes: Clean and brilliant colour with cherry red tones. High layer with red and blue colours. Aromas of fruit, caramel and balsams. Medium body with flavours of fruit, spices and toast. Long aftertaste. Â  Alcohol: 13.3% vol. Volume: 750 ml Residual sugars: 2.3 gr/litre Standard Drinks: 7.9 Peak drinking: 2012- 2014 Best Served: 16Â°-18Â°C Ageing: 18 months in American oak barrels Â  Vineyard: Various estates â€“ Rioja, Spain Age of the Vineyard: 20 years old Time of Harvest: 26th September 2003 Altitude: 610 and 450 metres above sea level Harvest Method: Mechanical and manual harvest. Winemaking: Fermentation takes places in 33,600 litre concrete tanks with controlled temperatures. To improve the polyphenolic extraction they make a delestage in the middle of the fermentation. At the end, they do a post-fermentation maceration. After malolactic fermentation, the wine is aged in American oak barrels for 18 months.  Winemakers: Developed by chief winemaker Alberto Serrano",0,Untapped Fine Wines - Solar de Samaniego Reserva Tempranillo 2005,0,0,27.9,0,simple,0,0,-1,0,0,2016-07-07,65,4,2,4,Solar de Samaniego Reserva Tempranillo 2005,Reserva Tempranillo 2005,Solar de Samaniego Reserva Tempranillo,Reserva Tempranillo,2005 Reserva Tempranillo,0,0,WS,NULL,2005,3,4,3.4,"SPA, Rioja Alavesa",6,pID-S074,0,0,0,0,0,0,0,0,0,0,3,38,48,1,634,1085
1338,NULL,Martinez Corta Cepas Antiguas Selección Privada Tempranillo 2011,10,19/6/13 17:09,1.4,30,10,NULL,1,1,available,2016-02-18,2015-06-30,3,80,0,0,0,"Martinez Corta, Tempranillo, Martinez Corta Cepas Antiguas Seleccion Privada Tempranillo 2011, Spain, Rioja, Wine","90 Pts Robert Parker's Wine AdvocateA modern, yet fine, elegant wine.Â This opaque and midnight blue colored Tempranillo from Spain is a really good value. It opens with inviting black raspberry and anise bouquet. On the palate, this wine is medium bodied, slightly acidic, plush and juicy. The flavour profile is a tasty blackberry with notes of black licorice, blueberry, hints of oak and black pepper. The finish is rather dry and its moderate tannins linger for quite a while.Â Food Matching:Â This wine would be perfect with a hearty beef.Grape Variety:Â 100% TempranilloRegion:Â DOCaÂ Rioja Alta, SpainVineyard:Â Los CuartosAge of the Vineyard: Planted in the mid 1940sTime of Harvest:Â 2nd week of OctoberAltitude: 500mÂ  Â Â Â Harvest Method: Hand pickedÂ Viticulture &amp; Winemaking:Â Manually harvested from estate vineyards over 70 years of age in the Rioja Alta villages. Two soaks followed by a short pre-fermentation maceration at controlled temperatures. Wine is then transferred to French oak barrels for malolactic fermentation.Oak Ageing: 18 months in French oak barrels. 7 months in bottle before release.Winemaker:Â Azucena Hervella RojasAlcohol: 13.5% vol.Volume: 750mlResidual Sugar: 2.8 gr/ litreStandard Drinks: 8.0Best Served: 15Â°-18Â°Cellaring: Â Ready to drink now.",0,Untapped Fine Wines - Martinez Corta Cepas Antiguas Seleccion Privada Tempranillo 2011,0,0,34.54,0,simple,0,0,-1,0,0,2016-07-07,41,4,2,4,Martinez Corta Cepas Antiguas Selección Privada Tempranillo 2011,Cepas Antiguas Selección Privada Tempranillo 2011,Martinez Corta Cepas Antiguas Selección Privada Tempranillo,Cepas Antiguas Selección Privada Tempranillo,2011 Cepas Antiguas Selección Privada Tempranillo,1,0,R,NULL,2011,1.1,4,1.5,"SPA, Rioja",12,pID-S108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,37,48,1,439,642
1339,0,Martinez Corta Cepas Antiguas Selección Privada Tempranillo 2011 WS,4,19/6/13 17:10,1.4,30,10,NULL,1,1,disabled,2017-01-10,2015-06-30,184,0,0,0,0,"Martinez Corta, Tempranillo, Martinez Corta Cepas Antiguas Seleccion Privada Tempranillo 2011, Spain, Rioja, Wine","Grape Variety: 100% Tempranillo Tasting Notes:Â A modern, yet fine, elegant wine. This complex wine is the perfect expression of the fruit it is made from. With a deep cherry-red colour, the mouth-feel is full and creamy, supported by abundant but wellmatured tannins. Fine woods on the palate and an especially long, fresh, cedar finish. Â  Alcohol: 13.5% vol. Volume: 750 ml Residual sugars:  Standard Drinks: 8.0 Peak drinking: Ready to drink (2012) Best Served: 15Â°-18Â°C Ageing: 7 months in new French oak barrels; 3 months in the bottle. Â  Vineyard: UruÃ±uela â€“ Rioja Alta, Spain Age of the Vineyard: 70 years old Time of Harvest: October 2010 Altitude: 600 metres above sea level Harvest Method: Manual method over 30 days with 10 kg vintage baskets. Winemaking: There are two soakings during the process: following a short pre-fermentation maceration, fermentation is done at a controlled temperature to retain primary varietal aromas. The young wine was transferred to 225 litre French oak barrels for malolactic fermentation. They use delestage and micro-oxygenation techniques during the process. The wine is then aged for 7 months in new oak French barrels, followed by 3 months in the bottle in a bottles room with controlled temperature and humidity. Winemaker: Azucena Hervella Rojas",0,Untapped Fine Wines - Martinez Corta Cepas Antiguas Seleccion Privada Tempranillo 2011,0,0,17.67,0,simple,0,0,-1,0,0,2016-07-07,41,4,2,4,Martinez Corta Cepas Antiguas Selección Privada Tempranillo 2011,Cepas Antiguas Selección Privada Tempranillo 2011,Martinez Corta Cepas Antiguas Selección Privada Tempranillo,Cepas Antiguas Selección Privada Tempranillo,2011 Cepas Antiguas Selección Privada Tempranillo,0,0,WS,NULL,2011,1.1,4,1.5,"SPA, Rioja",12,pID-S108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,37,48,1,439,642
1340,NULL,Grifoll-Declara El Gos Blend 2011,0,21/6/13 12:16,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,2,0,0,0,0,"Grifoll Declara, Blend, Grifoll Declara Grifoll Declara El Gos Blend 2011, Spain, Priorat, Wine",0,0,Untapped Fine Wines - Grifoll Declara Grifoll Declara El Gos Blend 2011,0,0,29.08,0,simple,0,0,-1,0,0,2016-07-07,30,4,2,4,Grifoll-Declara El Gos Blend 2011,El Gos Blend 2011,Grifoll-Declara El Gos Blend,El Gos Blend,2011 El Gos Blend,0,0,R,"Garnacha Negra, Samso, Syrah",2011,1,4,1.4,"SPA, Montsant",6,pID-S028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,27,35,1,362,519
1341,NULL,Grifoll-Declara El Gos Blend 2011 WS,0,21/6/13 12:17,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,166,0,0,0,0,"Grifoll Declara, Blend, Grifoll Declara Grifoll Declara El Gos Blend 2011, Spain, Priorat, Wine",0,0,Untapped Fine Wines - Grifoll Declara Grifoll Declara El Gos Blend 2011,0,0,14.88,0,simple,0,0,-1,0,0,2016-07-07,30,4,2,4,Grifoll-Declara El Gos Blend 2011,El Gos Blend 2011,Grifoll-Declara El Gos Blend,El Gos Blend,2011 El Gos Blend,0,0,WS,"Garnacha Negra, Samso, Syrah",2011,1,4,1.4,"SPA, Montsant",6,pID-S028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,27,35,1,362,519
1342,0,Grifoll-Declara Tossals Jr. Blend 2010,21,21/6/13 12:39,1.4,30,10,NULL,1,1,available,2016-12-20,2015-06-30,3,17,0,0,0,"Grifoll Declara, Blend, Grifoll Declara Tossals Jr. 2010, Spain, Priorat, Wine","Grape Variety: 60% Garnatxa Red, 30% Carignan, 10% Cabernet Sauvignon.Tasting Notes:Â Red colour with a good intensity, its aromas are from mature black fruits and some notes of over ripe, with subtle notes of licorice and aromatic herbs. In the mouth is going with a warm entrance, velvet with a great volume, long and elegant fruit notes with a little details of the ageing in cask.Â Vineyard:Â Montsant â€“ SpainAge of the Vineyard: 50-70 years oldTime of Harvest: October-NovemberAltitude: 220-240 metres above sea levelHarvest Method:Â Manual harvest in 12 kg cases.Winemaking:Â Vinification of each variety separately. Cold fermentation at 18/20 Â° C, with a maceration of 6-10 days. After crushing and destemming, still fermenting, they are put in barrels to ferment, pass the malolactic and age in oak.Â When bottling, it passes through a paper filter to clean impurities. 1 year in bottle before going out to the market.Â Winemaker:Â Roger Grifoll DeclaraAlcohol: 14.3% vol.Volume: 750 mlResidual sugars: 0.2 gr/litreStandard Drinks: 8.5Peak drinking: Ready to drinkBest Served: 16Â°-17Â°CAgeing:Â 13-16 months in new French oak",0,Untapped Fine Wines - Grifoll Declara Tossals Jr. 2010,0,0,45.45,0,simple,0,0,-1,0,0,2016-07-07,30,4,2,4,Grifoll-Declara Tossals Jr. Blend 2010,Tossals Jr. Blend 2010,Grifoll-Declara Tossals Jr. Blend,Tossals Jr. Blend,2010 Tossals Jr. Blend,1,0,R,"Garnatxa Negra, Carignan, Cabernet Sauvignon",2010,3,4,3.4,"SPA, Montsant",6,pID-S030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,27,35,1,365,524
1343,NULL,Grifoll-Declara Tossals Jr. Blend 2010 WS,43,21/6/13 12:50,1.4,30,10,NULL,1,1,disabled,2016-03-15,2015-06-30,235,0,0,0,0,"Grifoll Declara, Blend, Grifoll Declara Tossals Jr. 2010, Spain, Priorat, Wine",0,0,Untapped Fine Wines - Grifoll Declara Tossals Jr. 2010,0,0,23.25,0,simple,0,0,-1,0,0,2016-07-07,30,4,2,4,Grifoll-Declara Tossals Jr. Blend 2010,Tossals Jr. Blend 2010,Grifoll-Declara Tossals Jr. Blend,Tossals Jr. Blend,2010 Tossals Jr. Blend,1,0,WS,"Garnatxa Negra, Carignan, Cabernet Sauvignon",2010,3,4,3.4,"SPA, Montsant",6,pID-S030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,27,35,1,365,524
1344,NULL,Mas Doix DOIX Carinyena Garnatxa 2008,6,21/6/13 13:24,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,9,565,0,0,0,"Mas Doix, Blend, Mas Doix Carignan Garnacha 2008, Spain, Priorat, Wine","Grape Variety: 55% Carignan and 45% Red GarnachaÂ Tasting Notes: Â Deep purple color with outstanding aromatic complexity. Mineral notes with licorice, lavender, spices, and black cherry lead to a supple, savory finish. Well structured and balanced, allowing the wine to evolve for several years. Â  Vineyard: Mas Doixâ€™s vineyards â€“ Poboleda, Priorat,Â  SpainAge of the Vineyard: 110 years old for Carignan vines andÂ  80 years old for Red Grenache vines. Carignan vines planted in 1902 and Grenache vines planted in 1925Time of Harvest: From September 15thÂ until end ofÂ  OctoberAltitude: 350-550 metres above sea level Harvest Method: Grapes picked by hand using 10 kg. boxes. Selection in vineyards and at the entrance of the winery.Â  Classification berry by berry on a double sorting table in the winery. Â Winemaking:Â  Pre-fermentative maceration of 8 hours at cold temperature. Fermentation separated by varieties in small tanks of stainless steel at controlled temperature (15 to 20 days at 25-28Â°C). We use submerged cap during the fermentation process.Â Malolactic fermentation takes place in tanks at controlled temperature of 20Â°C.Â Â 5.000 bottles per year, unfined and unfiltered.Â Winemaker:Â  Ramon Llagostera and Sandra Doix Alcohol: 15.0% vol.Volume: 750 mlResidual sugars: 2.4 gr/litreStandard Drinks: 8.9Peak drinking: 2013 â€“ 2028Best Served: 15Â°CAgeing:Â 15 months in new French oak barrels",0,Untapped Fine Wines - Mas Doix Carignan Garnacha 2008,0,0,472.72,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,4,Mas Doix DOIX Carinyena Garnatxa 2008,DOIX Carinyena Garnatxa 2008,Mas Doix DOIX Carinyena Garnatxa,DOIX Carinyena Garnatxa,2008 DOIX Carinyena Garnatxa,1,0,R,Carinyena Garnatxa,2008,3,4,3.4,"SPA, Priorat",6,pID-S144,0,0,0,0,0,0,0,0,0,0,3,31,35,4,446,663
1345,0,Mas Doix DOIX Carinyena Garnatxa 2008 WS,51,21/6/13 13:24,1.4,30,10,NULL,1,1,disabled,2016-11-30,2015-06-30,12,0,0,0,0,"Mas Doix, Blend, Mas Doix Carignan Garnacha 2008, Spain, Priorat, Wine",Type a description for this product here...,0,Untapped Fine Wines - Mas Doix Carignan Garnacha 2008,0,0,249.92,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,4,Mas Doix DOIX Carinyena Garnatxa 2008,DOIX Carinyena Garnatxa 2008,Mas Doix DOIX Carinyena Garnatxa,DOIX Carinyena Garnatxa,2008 DOIX Carinyena Garnatxa,1,1,WS,Carinyena Garnatxa,2008,3,4,3.4,"SPA, Priorat",6,pID-S144,0,0,0,0,0,0,0,0,0,0,3,31,35,4,446,663
1346,NULL,Mas Doix DOIX Carinyena Garnatxa (1500ml) 2008 WS,5,21/6/13 13:29,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,3,0,0,0,0,"Mas Doix, Carignan Grenache, Mas Doix Carignan Garnacha (1500ml) 2008, Spain, Priorat, Wine",Type a description for this product here...,0,Untapped Fine Wines - Mas Doix Carignan Garnacha (1500ml) 2008,0,0,552.71,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,6,Mas Doix DOIX Carinyena Garnatxa (1500ml) 2008,DOIX Carinyena Garnatxa (1500ml) 2008,Mas Doix DOIX Carinyena Garnatxa (1500ml),DOIX Carinyena Garnatxa,2008 DOIX Carinyena Garnatxa,1,1,WS,Carinyena Garnatxa,2008,3.1,4,3.5,"SPA, Priorat",1,pID-S145,0,0,0,0,0,0,0,0,0,0,3,31,35,4,447,662
1347,NULL,Mas Doix DOIX Carinyena Garnatxa (1500ml) 2008,8,21/6/13 13:30,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,0,554,0,0,0,"Mas Doix, Carignan Grenache, Mas Doix Carignan Grenache (1500ml) 2008, Spain, Priorat, Wine","Grape Variety: 55% Carignan and 45% Red Garnacha.Â Tasting Notes: Â Deep purple color with outstanding aromatic complexity. Mineral notes with licorice, lavender, spices, and black cherry lead to a supple, savory finish. Well structured and balanced, allowing the wine to evolve for several years. Â Vineyard: Mas Doixâ€™s vineyards â€“ Poboleda, Priorat,Â  SpainAge of the Vineyard: 110 years old for Carignan vines andÂ  80 years old for Red Grenache vines. Carignan vines planted in 1902 and Grenache vines planted in 1925Time of Harvest: From September 15thÂ until end ofÂ  OctoberAltitude: 350-550 metres above sea levelHarvest Method: Grapes picked by hand using 10 kg. boxes. Selection in vineyards and at the entrance of the winery.Â  Classification berry by berry on a double sorting table in the winery. Â Winemaking:Â  Pre-fermentative maceration of 8 hours at cold temperature. Fermentation separated by varieties in small tanks of stainless steel at controlled temperature (15 to 20 days at 25-28Â°C). We use submerged cap during the fermentation process.Â Malolactic fermentation takes place in tanks at controlled temperature of 20Â°C.Â Â 5.000 bottles per year, unfined and unfiltered.Â Winemaker:Â  Ramon Llagostera and Sandra DoixAlcohol: 15.0% vol.Volume: 1500 mlResidual sugars: 2.4 gr/litreStandard Drinks: 8.9Peak drinking: 2013 â€“ 2028Best Served: 15Â°CAgeing:Â 15 months in new French oak barrels",0,Untapped Fine Wines - Mas Doix Carignan Grenache (1500ml) 2008,0,0,1045.45,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,6,Mas Doix DOIX Carinyena Garnatxa (1500ml) 2008,DOIX Carinyena Garnatxa (1500ml) 2008,Mas Doix DOIX Carinyena Garnatxa (1500ml),DOIX Carinyena Garnatxa,2008 DOIX Carinyena Garnatxa,1,0,R,Carinyena Garnatxa,2008,3.1,4,3.5,"SPA, Priorat",1,pID-S145,0,0,0,0,0,0,0,0,0,0,3,31,35,4,447,662
1348,0,Mas Doix Salanques Blend 2006 WS,44,21/6/13 13:35,1.4,30,10,NULL,1,1,disabled,2016-12-19,2015-06-30,34,0,0,0,0,"Mas Doix, Blend, Mas Doix Salanques Blend 2006, Spain, Priorat, Wine",Type a description for this product here...,0,Untapped Fine Wines - Mas Doix Salanques Blend 2006,0,0,108.62,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,4,Mas Doix Salanques Blend 2006,Salanques Blend 2006,Mas Doix Salanques Blend,Salanques Blend,2006 Salanques Blend,1,1,WS,Carinyena Garnatxa Syrah,2006,2,4,2.4,"SPA, Priorat",6,pID-S147,0,0,0,0,0,0,0,0,0,0,3,31,35,4,450,667
1349,NULL,Mas Doix Salanques Blend 2006,6,21/6/13 13:35,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,0,569,0,0,0,"Mas Doix, Blend, Mas Doix Salanques Blend 2006, Spain, Priorat, Wine","Grape Variety: 65% Red Grenache vines, 25% Carignan and 10% Syrah.Tasting Notes: Â The nose displays hints of cedar, tar, licorice, and black fruits. The palate is dense and well layered. This balanced wine has good structure and will evolve over the next eight to ten years. Vineyard: Mas Doixâ€™s vineyards â€“ Poboleda, Priorat,Â  SpainAge of the Vineyard: 80 years old Red Grenache vines, 80 year old CarignanÂ  and young Syrah.Â Grenache vines planted in 1.925. Carignan vines planted in 1930. Syrah vines planted in 1993.Time of Harvest: From September 15th-End OctoberAltitude: 350 - 550 metres above sea level.Â  Harvest Method: Grapes picked by hand using 10 kg. boxes. Selection in vineyards and at the entrance of the winery.Â  Classification berry by berry on a double sorting table in the winery. Â Winemaking:Â  Pre-fermentative maceration of 8 hours at cold temperature. Fermentation separated by varieties in small tanks of stainless steel at controlled temperature (15/20 days at 25-28Â°C). We use submerged cap during the fermentation process.Â Malolactic fermentation takes place in tanks at controlled temperature of 20Â°C.Â Â 15.000 bottles per year, unfined and unfilteredWinemaker:Â  Ramon Llagostera and Sandra Doix Alcohol: 15.0% vol.Volume: 750 mlResidual sugars: less than 1 gr/litreStandard Drinks: 8.9Peak drinking: 2006 - 2013Best Served: 15Â°CAgeing: 14 months in French oak barrels (50% in new barrels and 50% in second use)",0,Untapped Fine Wines - Mas Doix Salanques Blend 2006,0,0,205.45,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,4,Mas Doix Salanques Blend 2006,Salanques Blend 2006,Mas Doix Salanques Blend,Salanques Blend,2006 Salanques Blend,1,0,R,Carinyena Garnatxa Syrah,2006,2,4,2.4,"SPA, Priorat",6,pID-S147,0,0,0,0,0,0,0,0,0,0,3,31,35,4,450,667
1350,NULL,Mas Doix Salanques Blend (1500ml) 2007,6,21/6/13 14:19,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,0,444,0,0,0,"Mas Doix, Blend, Mas Doix Salanques Blend (1500ml) 2007, Spain, Priorat, Wine","Grape Variety: 65% Red Grenache vines, 15% Carignan and 20% Syrah, Merlot, Cabernet Sauvignon.Tasting Notes: Â The nose displays hints of cedar, tar, licorice, and black fruits. The palate is dense and well layered. This balanced wine has good structure and will evolve over the next eight to ten years.Â Vineyard: Mas Doixâ€™s vineyards â€“ Poboleda, Priorat,Â  SpainAge of the Vineyard: 80 years old Red Grenache vines, 80 year old CarignanÂ  and young Syrah.Â Grenache vines planted in 1.925. Carignan vines planted in 1930. Syrah vines planted in 1993.Time of Harvest: From September 15th-End OctoberAltitude: 350 - 550 metres above sea level.Â Harvest Method: Grapes picked by hand using 10 kg. boxes. Selection in vineyards and at the entrance of the winery.Â  Classification berry by berry on a double sorting table in the winery. Â Winemaking:Â  Pre-fermentative maceration of 8 hours at cold temperature. Fermentation separated by varieties in small tanks of stainless steel at controlled temperature (15/20 days at 25-28Â°C). We use submerged cap during the fermentation process.Â Malolactic fermentation takes place in tanks at controlled temperature of 20Â°C.Â Â 15.000 bottles per year, unfined and unfilteredWinemaker:Â  Ramon Llagostera and Sandra DoixAlcohol: 15.0% vol.Volume: 750 mlResidual sugars: less than 1 gr/litreStandard Drinks: 8.9Peak drinking: 2006 - 2013Best Served: 15Â°CAgeing:Â 14 months in French oak barrels (50% in new barrels and 50% in second use)",0,Untapped Fine Wines - Mas Doix Salanques Blend (1500ml) 2007,0,0,418.17,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,6,Mas Doix Salanques Blend (1500ml) 2007,Salanques Blend (1500ml) 2007,Mas Doix Salanques Blend (1500ml),Salanques Blend,2007 Salanques Blend,1,0,R,Carinyena Garnatxa Syrah,2007,2.1,4,2.5,"SPA, Priorat",1,pID-S146,0,0,0,0,0,0,0,0,0,0,3,31,35,4,451,666
1351,NULL,Mas Doix Salanques Blend (1500ml) 2007 WS,6,21/6/13 14:19,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,1,0,0,0,0,"Mas Doix, Blend, Mas Doix Salanques Blend (1500ml) 2007, Spain, Priorat, Wine",Type a description for this product here...,0,Untapped Fine Wines - Mas Doix Salanques Blend (1500ml) 2007,0,0,221.08,0,simple,0,0,-1,0,0,2016-07-07,42,4,2,6,Mas Doix Salanques Blend (1500ml) 2007,Salanques Blend (1500ml) 2007,Mas Doix Salanques Blend (1500ml),Salanques Blend,2007 Salanques Blend,1,1,WS,Carinyena Garnatxa Syrah,2007,2.1,4,2.5,"SPA, Priorat",1,pID-S146,0,0,0,0,0,0,0,0,0,0,3,31,35,4,451,666
